timestamp,close,rsi_14,macd,macd_signal,macd_cross_down,sig_rsi,sig_macd,sig_exchange,sig_nvt,score,position
2026-01-04,90593.85443180415,63.15687701035481,-349.8825387426332,-873.4468692657023,False,-1,1,0,-1,-1,0.0
2026-01-05,91373.21588108438,65.38686420921508,-104.61275943220244,-719.6800472990024,False,-1,1,0,-1,-1,0.0
2026-01-06,93926.7956485658,73.52640414234581,292.44671019053203,-517.2546958010955,False,-1,1,-1,-1,-2,0.0
2026-01-07,93666.86387314304,79.17924556298335,579.4651648732979,-297.9107236662168,False,-1,1,0,-1,-1,0.0
2026-01-08,91257.15544035909,64.00870752663536,605.5061285778938,-117.2273532173947,False,-1,1,0,-1,-1,0.0
2026-01-09,90983.51578142623,64.70682397867378,597.1794335759914,25.654004141282527,False,-1,1,0,-1,-1,0.0
2026-01-10,90504.8956034002,62.15002922445617,545.6696790331043,129.6571391196469,False,-1,1,0,-1,-1,0.0
2026-01-11,90442.01907847,60.35275609494799,494.0787846927415,202.54146823426584,False,-1,1,1,-1,0,0.0
2026-01-12,90819.36598904192,61.44769896729036,478.129788720209,257.6591323314545,False,-1,1,1,-1,0,0.0
2026-01-13,91134.96917951509,65.6176947413945,485.3616869706893,303.19964325930147,False,-1,1,0,-1,-1,0.0
2026-01-14,95260.4422971001,71.9357163045843,814.594087436155,405.4785320946722,False,-1,1,-1,-1,-2,0.0
2026-01-15,97007.78078881276,78.82515598783792,1202.6454023826373,564.9119061522653,False,-1,1,-1,-1,-2,0.0
2026-01-16,95584.82797878512,70.56413237675217,1379.4569446047972,727.8209138427717,False,-1,1,0,-1,-1,0.0
2026-01-17,95516.07771987125,67.98200345401466,1496.7798479754128,881.6127006692999,False,-1,1,0,-1,-1,0.0
2026-01-18,95099.53192554633,64.7324010325431,1538.413457074901,1012.9728519504202,False,-1,1,1,-1,0,0.0
2026-01-19,93752.70577188236,57.501926110199705,1446.0614809252293,1099.5905777453822,False,0,1,0,-1,0,0.0
2026-01-20,92558.46334372148,45.28156579366812,1261.9594086934085,1132.0643439349874,False,0,1,0,-1,0,0.0
2026-01-21,88312.84053255555,35.518352771138694,764.6564280348393,1058.5827607549577,True,1,-1,0,0,0,0.0
2026-01-22,89354.34377512129,44.44185986083431,449.4004320194217,936.7462950078506,False,0,-1,-1,0,-2,0.0
2026-01-23,89443.39744146909,45.45225131013098,204.38761727703968,790.2745594616885,False,0,-1,0,0,-1,0.0
2026-01-24,89412.39849953113,46.6864173467475,7.623956600320525,633.7444388894149,False,0,-1,0,0,-1,0.0
2026-01-25,89170.87364531498,46.1859037104574,-165.88942924170988,473.81766526319,False,0,-1,1,0,0,0.0
2026-01-26,86548.32213469829,38.70631252490961,-509.1488756430044,277.22435708195115,False,1,-1,0,0,0,0.0
2026-01-27,88307.8612070438,43.05478640306923,-631.919981717394,95.39548932208214,False,0,-1,0,-1,-2,0.0
2026-01-28,89204.22239644526,32.3163785767763,-649.4022066186881,-53.5640498660719,False,1,-1,0,-1,-1,0.0
2026-01-29,89162.09701574955,24.55772660114974,-659.0589407521911,-174.66302804329575,False,1,-1,0,0,0,0.0
2026-01-30,84570.40906135936,20.3711695376134,-1025.4026126798854,-344.8109449706137,False,1,-1,-1,0,-1,0.0
2026-01-31,84141.77856967277,19.984242919705707,-1334.931253980816,-542.8350067726542,False,1,-1,-1,0,-1,0.0
2026-02-01,78725.85853884545,15.812094874083712,-1994.265761687362,-833.1211577555958,False,1,-1,-1,0,-1,0.0
2026-02-02,76937.06406636834,15.5255487999745,-2630.8075616927963,-1192.658438543036,False,1,-1,0,0,0,0.0
2026-02-03,78767.65815345927,22.44584205382469,-2953.511636667681,-1544.8290781679652,False,1,-1,0,0,0,0.0
2026-02-04,75638.95670207398,23.49445568716776,-3422.26723413264,-1920.3167093609004,False,1,-1,-1,0,-1,0.0
2026-02-05,73172.29203248928,18.061506040167984,-3947.296667507864,-2325.7127009902933,False,1,-1,0,0,0,0.0
2026-02-06,62853.69038445987,12.615731888792055,-5136.797390165943,-2887.929638825424,False,1,-1,-1,0,-1,0.0
2026-02-07,70523.95417035831,28.13936674697463,-5398.3305045965535,-3390.0098119796494,False,1,-1,-1,0,-1,0.0
2026-02-08,69296.80677355142,27.51170639018622,-5639.608030410309,-3839.9294556657815,False,1,-1,0,0,0,0.0
2026-02-09,70542.37329463876,31.30609062814348,-5665.012659717133,-4204.946096476052,False,1,-1,1,0,1,0.0
2026-02-10,70096.40692272567,28.056916024376378,-5655.933687734461,-4495.143614727735,False,1,-1,0,0,0,0.0
2026-02-11,68779.90981269129,25.637290413655947,-5689.385160768026,-4733.991923935793,False,1,-1,0,0,0,0.0
2026-02-12,66937.58141157958,24.581592562711165,-5797.723649862863,-4946.738269121208,False,1,-1,0,0,0,0.0
2026-02-13,66184.57765470445,26.947793511671293,-5876.601983464381,-5132.7110119898425,False,1,-1,0,0,0,0.0
2026-02-14,68838.87490510389,31.82740646534465,-5659.692612511033,-5238.107332094081,False,1,-1,0,0,0,0.0
2026-02-15,69765.59638824302,38.08955629533957,-5351.324951570554,-5260.750855989376,False,1,-1,1,0,1,0.0
2026-02-16,68716.58337486399,38.85369642100303,-5132.4245464699925,-5235.085594085499,False,1,1,1,0,3,1.0
2026-02-17,68907.78353606178,36.008794745691475,-4887.179776948411,-5165.504430658081,False,1,1,0,0,2,1.0
2026-02-18,67489.45540267964,37.84585306209405,-4752.485067570844,-5082.900558040634,False,1,1,0,0,2,1.0
2026-02-19,66456.3537620677,39.536441175934,-4675.20831710934,-5001.362109854375,False,1,1,0,0,2,1.0
2026-02-20,66918.68417467622,59.1406652976922,-4524.504068680893,-4905.990501619679,False,0,1,0,0,1,1.0
2026-02-21,67970.29403133177,41.82415987258,-4270.980534268063,-4778.988508149356,False,0,1,-1,0,0,0.0
2026-02-22,67977.90904199042,45.41972396786785,-4023.0713764360407,-4627.805081806693,False,0,1,1,0,2,1.0
2026-02-23,67585.11718938159,39.08343005181508,-3814.327410520069,-4465.1095475493685,False,1,1,1,0,3,1.0
2026-02-24,64577.553200674425,32.867515359431195,-3847.233084066582,-4341.534254852812,False,1,1,-1,0,1,1.0
2026-02-25,64074.11098528222,34.614882625007866,-3869.3314029270114,-4247.093684467652,False,1,1,0,0,2,1.0
2026-02-26,67947.39185585188,52.91443367090068,-3533.5702852602262,-4104.389004626167,False,0,1,-1,0,0,0.0
2026-02-27,67469.06040327046,53.766893911546056,-3268.398468088926,-3937.190897318719,False,0,1,0,0,1,0.0
2026-02-28,65883.99096235317,40.75466186950453,-3149.8403505710303,-3779.720787969181,False,0,1,0,0,1,0.0
2026-03-01,67008.45435746174,41.47880478032516,-2931.356536375169,-3610.047937650379,False,0,1,0,0,1,0.0
2026-03-02,65713.4989891121,40.85768064008888,-2830.0752693222603,-3454.0534039847557,False,0,1,0,0,1,0.0
2026-03-03,68864.03691918531,49.88715455441526,-2467.1473161630274,-3256.67218642041,False,0,1,-1,0,0,0.0
2026-03-04,68321.6178484252,52.2481747492907,-2197.956312168273,-3044.929011569983,False,0,1,0,0,1,0.0
2026-03-05,72669.7701652216,64.23622044622954,-1615.1425907508092,-2758.971727406148,False,-1,1,-1,0,-1,0.0
2026-03-06,70874.98687140146,58.54307914527278,-1283.2895664606767,-2463.835295217054,False,0,1,0,0,1,0.0
2026-03-07,68148.28339966535,50.35841438205711,-1226.1811825945333,-2216.30447269255,False,0,1,0,0,1,0.0
2026-03-08,67271.1907777184,48.62503966247659,-1237.4320746769808,-2020.529993089436,False,0,1,1,0,2,1.0
2026-03-09,66036.15782362667,47.082040952595264,-1330.6662334762225,-1882.5572411667936,False,0,1,0,-1,0,0.0
2026-03-10,68459.31537095344,57.47717199696374,-1195.2483343615168,-1745.0954598057383,False,0,1,0,-1,0,0.0
2026-03-11,69883.00887579883,60.8061770058733,-961.9596342770092,-1588.4682946999926,False,-1,1,0,-1,-1,0.0
2026-03-12,70226.818790692,54.88137567763769,-740.7946522902348,-1418.9335662180413,False,0,1,0,-1,0,0.0
2026-03-13,70544.42535461926,56.63152118493486,-533.7390042974002,-1241.8946538339133,False,0,1,0,-1,0,0.0
2026-03-14,70965.28228600459,61.53618991137468,-331.860789784565,-1059.8878810240435,False,-1,1,-1,-1,-2,0.0
2026-03-15,71217.1010283798,59.94922755145826,-149.8241033552913,-877.8751254902934,False,0,1,1,-1,1,0.0
2026-03-16,72681.9132538886,66.34206925935237,111.35574705986072,-680.0289509802626,False,-1,1,1,-1,0,0.0
2026-03-17,74858.14870100339,64.73031638068917,488.3176513195213,-446.3596305203058,False,-1,1,0,-1,-1,0.0
2026-03-18,73926.27899152413,63.51456991725758,703.7561162788188,-216.3364811604809,False,-1,1,0,-1,-1,0.0
2026-03-19,71255.86350265636,46.29049496039557,651.5023262799368,-42.76871967239737,False,0,1,0,0,1,0.0
2026-03-20,69871.4514796119,47.30919836699118,492.7007929464453,64.32518285137117,False,0,1,0,-1,0,0.0
2026-03-21,70552.62530009366,57.24112670579537,417.0074656957149,134.86163942023992,False,0,1,0,-1,0,0.0
2026-03-22,68733.54779458739,54.16769071818676,207.8397591119283,149.4572633585776,False,0,1,1,0,2,1.0
2026-03-23,67848.87605821833,55.27148781487573,-28.97872227076732,113.7700662327086,True,0,-1,0,-1,-2,0.0
2026-03-24,70892.82823994374,56.83018254137266,28.632370598614216,96.74252710588974,False,0,-1,0,-1,-2,0.0
2026-03-25,70524.51175942823,51.91390232807537,44.06160023466509,86.20634173164481,False,0,-1,0,-1,-2,0.0
2026-03-26,71309.26403856269,53.14664844303323,118.2492229262134,92.61491797055854,False,0,1,0,0,1,0.0
2026-03-27,68791.11093800364,45.48126898917741,-25.852450769452844,68.92144422255626,True,0,-1,0,0,-1,0.0
2026-03-28,66321.016242762,39.17408159473812,-335.502598718158,-11.963364365586584,False,1,-1,0,0,0,0.0
2026-03-29,66321.06539994745,38.45164898470084,-574.2786781763571,-124.42642712774068,False,1,-1,1,0,1,0.0
2026-03-30,65970.42899513361,33.291307155572454,-782.7804629999591,-256.0972343021844,False,1,-1,1,0,1,0.0
2026-03-31,66699.27436893585,28.110403309722344,-879.074475843343,-380.6926826104161,False,1,-1,0,0,0,0.0
2026-04-01,68231.83047993251,35.199311150163155,-822.245371913581,-469.00322047104913,False,1,-1,0,0,0,0.0
2026-04-02,68089.0553821667,40.523909840335286,-779.7402940477768,-531.1506351863948,False,0,-1,0,0,-1,0.0
2026-04-03,66891.6645686824,40.98260894604534,-833.0710210799007,-591.534712365096,False,0,-1,0,-1,-2,0.0
2026-04-04,66939.69121715311,38.63091944913422,-861.529481741818,-645.5336662404404,False,1,-1,1,-1,0,0.0
2026-04-05,67304.24955635444,45.04911611138648,-844.9264197971497,-685.4122169517823,False,0,-1,1,-1,-1,0.0
2026-04-06,68985.52642694542,53.73127747960506,-688.1705790834094,-685.9638893781078,False,0,-1,0,-1,-2,0.0
2026-04-07,68864.23452757328,41.7595283130305,-567.1894812765968,-662.2090077578056,False,0,1,0,-1,0,0.0
2026-04-08,71975.62171045873,54.8203886978021,-217.7381965393579,-573.3148455141161,False,0,1,-1,-1,-1,0.0
2026-04-09,71117.07713411814,49.36469601572831,-9.958116905851057,-460.6434997924631,False,0,1,0,-1,0,0.0
2026-04-10,71770.7468500515,61.23449511569108,205.0906193134433,-327.4966759712819,False,-1,1,0,-1,-1,0.0
2026-04-11,72972.70823557042,77.73163039585693,467.121840901993,-168.5729725966269,False,-1,1,-1,-1,-2,0.0
2026-04-12,73053.88808483821,77.88126044673957,673.5695171206316,-0.1444746531751946,False,-1,1,1,-1,0,0.0
2026-04-13,70756.75105500016,67.06889061401185,644.3928677080403,128.7629938190679,False,-1,1,1,-1,0,0.0
2026-04-14,74514.63006655,72.91942294512276,913.9639852695692,285.8031921091681,False,-1,1,-1,-1,-2,0.0
2026-04-15,74181.10807228928,68.76672629675886,1088.1451406799606,446.2715818233266,False,-1,1,-1,-1,-2,0.0
2026-04-16,74833.50639132406,70.61234356974182,1264.254514207336,609.8681683001284,False,-1,1,0,-1,-1,0.0
2026-04-17,75149.1930221427,76.6741547164429,1413.0074638544029,770.4960274109834,False,-1,1,0,-1,-1,0.0
2026-04-18,77128.44334858148,79.26163831003367,1671.3380633923225,950.6644346072512,False,-1,1,0,-1,-1,0.0
2026-04-19,75728.45681761758,72.83580649327895,1743.007407416182,1109.1330291690374,False,-1,1,1,-1,0,0.0
